temperature ( C ),smiles1,smiles2,smiles3,smiles4,smiles5,smiles6,conc1,conc2,conc3,conc4,conc5,conc6,log(cond) (uS/cm)
20,CCCCOC=O,COCCOC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,5,30,10,0,0
20,CC#N,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,10,25,10,0,0
20,CCC#N,COCCOC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,15,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC#N,CCCC(=O)OC,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,20,15,10,0,0
20,COC(=O)CC(F)(F)F,CCOC(=O)OC,CS(=O)C,CCOC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,25,10,10,0,0
20,COC(=O)CC(F)(F)F,CCCC(=O)OC,COC(=O)OC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,30,25,30,5,10,0,0
20,C1COC(=O)O1,CC1COC(=O)O1,COCCOCCOCCOCCOC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,30,30,5,25,10,0,0
20,COC(=O)OC,CC#N,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,30,30,10,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,COC(=O)OC,COC=O,CCCC#N,[Li+].F[As-](F)(F)(F)(F)F,O,30,30,15,15,10,0,0
20,CCC(=O)C,CCOC(=O)OCC,C1COC(=O)O1,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,30,30,20,10,10,0,0
20,CCOC(=O)OC,C1=COC(=O)O1,CC1COC(=O)O1,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,30,30,25,5,10,0,0
20,CCOC(=O)OC,COC(=O)OC,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,30,35,5,20,10,0,0
20,C1=COC(=O)O1,CC1COC(=O)O1,C1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,30,35,10,15,10,0,0
20,CCCC#N,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,30,35,15,10,10,0,0
20,CN(C)C=O,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,30,35,20,5,10,0,0
20,CC1COC(=O)O1,CS(=O)C,CCOC(=O)OC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,30,40,5,15,10,0,0
20,CCOC(=O)OC,CCCC#N,CCCCOC(=O)C,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,30,40,10,10,10,0,0
20,CCC(=O)C,CCCC#N,CCOC(=O)OCC,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,30,40,15,5,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,30,45,5,10,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC(=O)OCC,CS(=O)C,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,30,45,10,5,10,0,0
20,C1COC(=O)O1,CCC(=O)OC,C(Cl)Cl,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,30,50,5,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC(=O)OC,CN(C)C=O,CC#N,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,5,45,10,0,0
20,C1CCS(=O)(=O)C1,CC(=O)OC,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,10,40,10,0,0
20,COC(=O)OC,CCCCOC(=O)C,CCOC(=O)OCC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,15,35,10,0,0
20,CC#N,CC1COC(=O)O1,CC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,20,30,10,0,0
20,CC1COC(=O)O1,CCOC(=O)OCC,CC1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,25,25,10,0,0
20,CCC#N,C1C(OC(=O)O1)F,COC(=O)OC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,30,20,10,0,0
20,CCC(=O)OC,CCCC#N,CCOC(=O)OCC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,35,15,10,0,0
20,CCCC#N,C1COC(=O)O1,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,40,10,10,0,0
20,CCOC(=O)OC,CC1COC(=O)O1,CC#N,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,35,5,45,5,10,0,0
20,CCOC=O,CC(=O)OC,C1COC(=O)O1,CCOC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,5,40,10,0,0
20,CCCC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,10,35,10,0,0
20,CC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,15,30,10,0,0
20,COC(=O)OC,C1COC(=O)O1,CCC#N,C1=COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,20,25,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,COC(=O)OC,CC(=O)OC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,25,20,10,0,0
20,COC(=O)OC,CCCC(=O)OC,CS(=O)C,COCCOCCOCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,30,15,10,0,0
20,CCOC(=O)OCC,COC(=O)OC,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,35,10,10,0,0
20,C1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,O1CCOCC1,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,35,10,40,5,10,0,0
20,C1CCS(=O)(=O)C1,CCCC(=O)OC,C1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,5,35,10,0,0
20,COC(=O)CC(F)(F)F,COC(=O)OC,CC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,10,30,10,0,0
20,CCCCOC=O,CCOC(=O)OC,C1COC(=O)O1,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,15,25,10,0,0
20,CCCC#N,CS(=O)C,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,20,20,10,0,0
20,CCC(=O)OC,COCCOC,COCCOCCOC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,25,15,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OCC,CC(=O)OC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,30,10,10,0,0
20,CCC#N,CCOC(=O)OCC,CCOC(=O)OCC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,35,15,35,5,10,0,0
20,CCCC(=O)OC,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,5,30,10,0,0
20,CCC#N,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,C(Cl)Cl,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,10,25,10,0,0
20,CCCC(=O)OC,CCOC(=O)OCC,COCCOC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,15,20,10,0,0
20,COC(=O)OC,CC1COC(=O)O1,COC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,20,15,10,0,0
20,COC(=O)CC(F)(F)F,COCCOC,COCCOCCOC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,25,10,10,0,0
20,COC(=O)OC,CCOC(=O)OC,C1C(OC(=O)O1)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,20,30,5,10,0,0
20,COC(=O)OC,CN(C)C=O,CCOC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,25,5,25,10,0,0
20,CCC(=O)OC,CC1COC(=O)O1,C1COC(=O)O1,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,25,10,20,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCC(=O)OC,C1COC(=O)O1,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,35,25,15,15,10,0,0
20,C1CCS(=O)(=O)C1,CC#N,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,25,20,10,10,0,0
20,COC(=O)OC,C1=COC(=O)O1,C1COC(=O)O1,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,35,25,25,5,10,0,0
20,CCCCOC=O,COC(=O)OC,CC1COC(=O)O1,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,35,30,5,20,10,0,0
20,CCOC(=O)OC,CN(C)C=O,COCCOCCOCCOCCOC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,35,30,10,15,10,0,0
20,CN(C)C=O,CC#N,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,30,15,10,10,0,0
20,CC1COC(=O)O1,COC(=O)OC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,30,20,5,10,0,0
20,CCC(=O)OC,CCCCOC(=O)C,CCOC(=O)OC,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,35,35,5,15,10,0,0
20,COC(=O)OC,CC1COC(=O)O1,COCCOCCOC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,35,35,10,10,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CS(=O)C,C1COC(=O)O1,C1C(OC(=O)O1)F,[Li+].F[As-](F)(F)(F)(F)F,O,35,35,15,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC(=O)C,CC#N,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,35,40,5,10,10,0,0
20,C1CCS(=O)(=O)C1,C1COC(=O)O1,CCCCOC=O,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,35,40,10,5,10,0,0
20,COC(=O)OC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,35,45,5,5,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)CC(F)(F)F,CCOC(=O)OCC,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,5,40,10,0,0
20,CCCC(=O)OC,COC(=O)OC,CCOC(=O)OC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,10,35,10,0,0
20,C1COC(=O)O1,COC=O,CCCCOC=O,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,15,30,10,0,0
20,COC(=O)OC,CCOC=O,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,20,25,10,0,0
20,COC(=O)OC,CCOC(=O)OC,CCCC(=O)OC,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,25,20,10,0,0
20,COC(=O)OC,CC(=O)OC,C1C(OC(=O)O1)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,30,15,10,0,0
20,CCCC#N,C1=COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,35,10,10,0,0
20,C1=COC(=O)O1,COC(=O)OC,CC(=O)OC,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,5,40,5,10,0,0
20,COCCOC(=O)OC,CCOC(=O)OC,CC1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,5,35,10,0,0
20,COC(=O)CC(F)(F)F,CN(C)C=O,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,10,30,10,0,0
20,COC(=O)OC,CCC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,15,25,10,0,0
20,COC=O,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,20,20,10,0,0
20,CCCC#N,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,25,15,10,0,0
20,CCOC(=O)OC,CCC#N,CCCCOC=O,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,30,10,10,0,0
20,CCC(=O)OC,COC=O,COCCOCCOC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,40,10,35,5,10,0,0
20,COC(=O)OC,CCCC#N,CCOC=O,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,5,30,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC#N,CC1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,10,25,10,0,0
20,CCOC(=O)OC,CCCC#N,COC(=O)OC,CC#N,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,15,20,10,0,0
20,CCC#N,CCCC#N,CCCC(=O)OC,CC#N,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,20,15,10,0,0
20,COCCOC(=O)OC,C1C(OC(=O)O1)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,25,10,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCC(=O)OC,CCOC(=O)OC,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,40,15,30,5,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OCC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,20,5,25,10,0,0
20,C1=COC(=O)O1,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,20,10,20,10,0,0
20,COC(=O)OC,CCOC=O,CN(C)C=O,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,20,15,15,10,0,0
20,CCCCOC=O,CC#N,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,40,20,20,10,10,0,0
20,COC(=O)OC,CCC(=O)OC,C1COC(=O)O1,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,20,25,5,10,0,0
20,CCOC=O,C1COC(=O)O1,CCOC(=O)OC,C1C(OC(=O)O1)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,25,5,20,10,0,0
20,CCOC(=O)OC,CCC(=O)C,COC(=O)OC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,40,25,10,15,10,0,0
20,COC(=O)OC,CC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,40,25,15,10,10,0,0
20,CC1COC(=O)O1,CCOC(=O)OCC,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,25,20,5,10,0,0
20,CCC(=O)OC,C1C(OC(=O)O1)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOCCOCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,40,30,5,15,10,0,0
20,COC(=O)OC,COC(=O)OC,CCC#N,CC#N,[Li+].F[As-](F)(F)(F)(F)F,O,40,30,10,10,10,0,0
20,CCCCOC=O,C1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,40,30,15,5,10,0,0
20,COC(=O)OC,COC=O,CCCC#N,CCCC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,40,35,5,10,10,0,0
20,CCOC(=O)OC,C1C(OC(=O)O1)F,CCOC(=O)OC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,40,35,10,5,10,0,0
20,COC(=O)OC,CCOC(=O)OCC,CC#N,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,40,40,5,5,10,0,0
20,CC1COC(=O)O1,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,5,35,10,0,0
20,COC=O,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,10,30,10,0,0
20,C1C(OC(=O)O1)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,15,25,10,0,0
20,COC(=O)OC,C1COC(=O)O1,CCC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,20,20,10,0,0
20,C1COC(=O)O1,CCOC(=O)OCC,C1COC(=O)O1,CCOC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,25,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC1COC(=O)O1,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,30,10,10,0,0
20,COC(=O)CC(F)(F)F,CC1COC(=O)O1,COCCOC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,45,5,35,5,10,0,0
20,COC(=O)OC,CCCC(=O)OC,CCCCOC=O,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,5,30,10,0,0
20,COC(=O)OC,CCCC#N,CCOC=O,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,10,25,10,0,0
20,C1COC(=O)O1,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOCCOC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,15,20,10,0,0
20,C1CCS(=O)(=O)C1,CN(C)C=O,CCCCOC=O,COC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,20,15,10,0,0
20,CC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOC,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,25,10,10,0,0
20,C1CCS(=O)(=O)C1,CCCC#N,CCCC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,10,30,5,10,0,0
20,COC(=O)CC(F)(F)F,CCOC(=O)OC,CC(=O)OC,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,15,5,25,10,0,0
20,CCC#N,C1C(OC(=O)O1)F,FC(F)(F)COCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,15,10,20,10,0,0
20,CCC#N,CCOC(=O)OCC,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,15,15,15,10,0,0
20,COC=O,CC1COC(=O)O1,COC(=O)OC,O1CCOCC1,[Li+].F[As-](F)(F)(F)(F)F,O,45,15,20,10,10,0,0
20,CN(C)C=O,COC(=O)OC,COC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,15,25,5,10,0,0
20,C1CCS(=O)(=O)C1,CCC(=O)C,CCOC(=O)OCC,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,45,20,5,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCCC(=O)OC,CCOC(=O)OCC,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,20,10,15,10,0,0
20,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOCCOCCOCCOC,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,20,15,10,10,0,0
20,CCC(=O)OC,CCC#N,CCOC(=O)OCC,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,45,20,20,5,10,0,0
20,C1COC(=O)O1,C1COC(=O)O1,C(Cl)Cl,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,25,5,15,10,0,0
20,COC(=O)OC,COC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,25,10,10,10,0,0
20,CCOC(=O)OCC,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,25,15,5,10,0,0
20,CCCCOC=O,CC1COC(=O)O1,CCOC(=O)OCC,COCCOCCOCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,45,30,5,10,10,0,0
20,C1CCS(=O)(=O)C1,CCCCOC(=O)C,CC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,45,30,10,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,COC(=O)OC,CCCC#N,CS(=O)C,[Li+].F[As-](F)(F)(F)(F)F,O,45,35,5,5,10,0,0
20,C1COC(=O)O1,C1=COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,C1COCO1,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,5,30,10,0,0
20,CCOC(=O)OC,CCC(=O)OC,COCCOC(=O)OC,CCOC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,10,25,10,0,0
20,CCOC(=O)OC,COCCOC(=O)OC,C1C(OC(=O)O1)F,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,15,20,10,0,0
20,CCOC(=O)OCC,CC#N,CC1COC(=O)O1,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,20,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCCC#N,CC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,25,10,10,0,0
20,COC(=O)OC,CCC#N,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,5,30,5,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,COC(=O)OC,COCCOC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,10,5,25,10,0,0
20,COC(=O)OC,CCOC(=O)OCC,CS(=O)C,C(Cl)Cl,[Li+].F[As-](F)(F)(F)(F)F,O,50,10,10,20,10,0,0
20,CCC(=O)C,COC=O,CC#N,COC(=O)OC,[Li+].F[As-](F)(F)(F)(F)F,O,50,10,15,15,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)CC(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,CC#N,[Li+].F[As-](F)(F)(F)(F)F,O,50,10,20,10,10,0,0
20,COC(=O)CC(F)(F)F,COCCOCCOCCOCCOC,COCCOCCOC,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,10,25,5,10,0,0
20,COC=O,CCCCOC=O,CC#N,COCCOCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,15,5,20,10,0,0
20,CN(C)C=O,C1COC(=O)O1,C1COC(=O)O1,CC1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,50,15,10,15,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CC1COC(=O)O1,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,50,15,15,10,10,0,0
20,COC=O,CC1COC(=O)O1,COCCOC(=O)OC,C1COC(=O)O1,[Li+].F[As-](F)(F)(F)(F)F,O,50,15,20,5,10,0,0
20,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].F[As-](F)(F)(F)(F)F,O,50,20,5,15,10,0,0
20,CCCC#N,CCOC(=O)OCC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].F[As-](F)(F)(F)(F)F,O,50,20,10,10,10,0,0
